,Composition,VEC,Electronegativity_Difference,Atomic_Radius_Diff,Mixing_Enthalpy,Mixing_Entropy,E/A,EWF,Mod_Mismatch,DeltaG,ShearModG,Tm,Ec,Cond__AC,Cond__AM,Cond__HM,Cond__PM,Cond__WR,Li,Mg,Al,Si,Sc,Ti,V,Cr,Mn,Fe,Ni,Co,Cu,Zn,Zr,Nb,Mo,Sn,Hf,Ta,W,HV
415,Co0.197 Cu0.197 Fe0.197 Mn0.197 Ni0.197 Sn0.016 ,8.920079920079921,0.1350133917043233,4.628891082628001,1.7922656763815612,13.84923955779096,1.1045454545454545,10451.05581493419,-0.02108569716489181,0.037859944888916926,70.94005994005992,1617.2539060939062,3.891788211788212,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1968031968031968,0.1968031968031968,0.1968031968031968,0.1968031968031968,0.1968031968031968,0.0,0.0,0.0,0.0,0.015984015984015984,0.0,0.0,0.0,219.0
416,Co0.198 Cu0.198 Fe0.198 Mn0.198 Ni0.198 Sn0.010 ,8.95,0.13495624624299532,4.153983085904016,1.7804160000000004,13.71341705491931,1.0871200000000003,10471.93813564117,-0.01841759206786784,0.03437022157646879,71.26200000000001,1624.0174000000006,3.89636,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.198,0.198,0.198,0.198,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,205.0
417,Co0.199 Cu0.199 Fe0.199 Mn0.199 Ni0.199 Sn0.006 ,8.970029970029971,0.1349148152844088,3.797160298169192,1.7723295685333642,13.60610371249896,1.0754545454545452,10485.937206929952,-0.016603086029765082,0.03204557869600327,71.47752247752247,1628.5452147852147,3.8994205794205774,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1988011988011988,0.1988011988011988,0.1988011988011988,0.1988011988011988,0.1988011988011988,0.0,0.0,0.0,0.0,0.005994005994005993,0.0,0.0,0.0,192.0
418,Co0.200 Cr0.200 Cu0.200 Fe0.200 Ni0.200 ,8.8,0.09221713506718802,1.0332036605064523,3.2,13.381610525236447,1.032,11631.660463230974,-0.034534399323107576,0.07304101622283443,79.2,1757.9199999999994,4.14,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0
420,Co0.200 Cr0.200 Fe0.200 Mn0.200 Ni0.200 ,8.0,0.1383618444514238,3.2694635767180062,-4.160000000000001,13.381610525236447,1.042,10109.221616390618,-0.015018929743976287,0.03137604972558356,85.2,1789.8000000000006,4.026000000000002,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0
426,Co0.200 Cr0.200 Fe0.200 Ni0.200 Pd0.200 ,8.6,0.17488281790959348,4.040435772016016,-5.600000000000001,13.381610525236447,1.024,13079.725568982663,-0.03958571106124298,0.08307736359850063,78.4,1851.4,4.2200000000000015,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0
427,Co0.200 Cr0.200 Fe0.200 Ni0.400 ,8.6,0.09368030742904296,0.2713225497398988,-3.84,11.076352140241434,1.064,13177.032454057528,-0.01508246723723484,0.03256274474902099,84.80000000000003,1831.6,4.33,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0
428,Co0.200 Cu0.200 Fe0.200 Mn0.200 Ni0.200 ,9.0,0.13484806264830054,3.178934127102791,1.7599999999999998,13.381610525236447,1.058,10506.91257044582,-0.013844867170143287,0.028584508189725414,71.8,1635.3200000000006,3.904000000000001,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0
429,Co0.200 Fe0.200 Mo0.200 Ni0.200 V0.200 ,7.6,0.16987053894068868,3.7603341491828193,-8.96,13.381610525236447,1.1059999999999999,10917.55636512632,-0.07969887531133005,0.15188888888888885,60.00000000000001,2073.4,5.048,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,625.0
432,Co0.208 Fe0.208 Mo0.167 Ni0.208 V0.208 ,7.665665665665668,0.16351846941979664,3.625423615353084,-9.2320228136044,13.352338461540187,1.0943443443443444,10980.493590954326,-0.07197904567219418,0.1318213661445948,61.641641641641655,2039.8858858858866,4.975275275275275,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.20820820820820826,0.0,0.0,0.20820820820820826,0.20820820820820826,0.20820820820820826,0.0,0.0,0.0,0.0,0.1671671671671672,0.0,0.0,0.0,0.0,606.0
433,Co0.213 Cr0.150 Cu0.213 Fe0.213 Ni0.213 ,8.976047904191617,0.08347835875204268,1.0617747779955735,3.6150453583850255,13.311076840979883,1.0390419161676647,11873.40796703739,-0.0308912673358382,0.06777683417303314,76.94910179640719,1734.525748502994,4.142514970059882,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1497005988023952,0.0,0.2125748502994012,0.2125748502994012,0.2125748502994012,0.2125748502994012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0
434,Co0.213 Cr0.213 Cu0.213 Fe0.150 Ni0.213 ,8.850299401197605,0.09505933330032668,1.0353954062975093,3.13388791279716,13.311076840979883,1.030868263473054,11873.40796703739,-0.036656636309156464,0.07789580260849617,79.02395209580837,1754.7712574850295,4.131197604790419,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2125748502994012,0.0,0.1497005988023952,0.2125748502994012,0.2125748502994012,0.2125748502994012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0
435,Co0.213 Cr0.213 Cu0.213 Fe0.213 Ni0.150 ,8.724550898203592,0.09312752367797486,1.0549833260420258,3.882355050378285,13.311076840979883,1.0239520958083832,11276.738595213232,-0.03639037482338638,0.0771319349180675,79.40119760479041,1759.9269461077845,4.1211377245508976,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2125748502994012,0.0,0.2125748502994012,0.1497005988023952,0.2125748502994012,0.2125748502994012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0
436,Co0.217 Fe0.217 Mo0.130 Ni0.217 V0.217 ,7.73947895791583,0.15507098747535505,3.443085662024969,-9.528789041007867,13.241583917383807,1.0812424849699398,11051.600564846009,-0.062308932164597285,0.10986687921672532,63.486973947895784,2002.213426853708,4.8935270541082145,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21743486973947893,0.0,0.0,0.21743486973947893,0.21743486973947893,0.21743486973947893,0.0,0.0,0.0,0.0,0.13026052104208416,0.0,0.0,0.0,0.0,557.0
437,Co0.220 Nb0.310 Ta0.040 Ti0.390 W0.040 ,5.530000000000001,0.19489186745475034,5.8558293258383465,-17.095999999999997,10.982674607068796,1.2004,8016.801776782459,-0.07149238745038237,0.2284118703763647,54.64,2270.5,5.8839999999999995,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.04,0.04,277.0
438,Co0.222 Cr0.222 Cu0.111 Fe0.222 Ni0.222 ,8.555555555555555,0.09456854591534762,0.835312487558423,0.4938271604938275,13.145944062350495,1.0355555555555558,11812.013981878068,-0.02879823185688841,0.056906867845993775,82.66666666666667,1802.4,4.212222222222223,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0
439,Co0.222 Cr0.222 Fe0.222 Mo0.111 Ni0.222 ,8.0,0.14045780527164878,2.913948621333636,-4.34567901234568,13.145944062350495,1.0788888888888888,11729.748393482852,-0.06325207197761358,0.10776036952654408,79.55555555555556,1972.666666666667,4.582222222222223,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,210.0
440,Co0.222 Cr0.222 Fe0.222 Ni0.222 W0.111 ,8.0,0.1926424436906652,3.0122277076121877,-3.2592592592592595,13.145944062350495,1.0833333333333337,11647.960813968557,-0.03631657339460605,0.08596920957071219,95.22222222222223,2060.444444444445,4.8133333333333335,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,357.9
441,Co0.225 Cr0.100 Cu0.225 Fe0.225 Ni0.225 ,9.15,0.07218725649309578,1.0888851854242398,4.05,13.076552794096045,1.0460000000000005,12116.375643972824,-0.026544592729104345,0.060030415974889985,74.725,1711.41,4.145,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.225,0.225,0.225,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0
442,Co0.225 Cr0.225 Cu0.225 Fe0.100 Ni0.225 ,8.899999999999997,0.09778515991703443,1.0341210830022969,3.0375000000000005,13.076552794096045,1.02975,12116.375643972824,-0.03876066783612348,0.08272491896632353,78.85,1751.66,4.1225000000000005,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.1,0.225,0.225,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0
443,Co0.225 Cr0.225 Cu0.225 Fe0.225 Ni0.100 ,8.649999999999999,0.09379199059621242,1.0749163392222765,4.612500000000002,13.076552794096045,1.016,10934.952547499659,-0.038174676513810166,0.0811201106032676,79.6,1761.91,4.1025,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.225,0.1,0.225,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0
444,Co0.227 Fe0.227 Mo0.091 Ni0.227 V0.227 ,7.817817817817818,0.14432910708312335,3.207530263818656,-9.833320808295783,13.012717386938428,1.0673373373373374,11127.486501132436,-0.05074162387181358,0.08726576380865292,65.44544544544544,1962.231231231231,4.806766766766766,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22722722722722724,0.0,0.0,0.22722722722722724,0.22722722722722724,0.22722722722722724,0.0,0.0,0.0,0.0,0.09109109109109108,0.0,0.0,0.0,0.0,402.0
446,Co0.238 Cr0.050 Cu0.238 Fe0.238 Ni0.238 ,9.325349301397203,0.05654420414967589,1.1151692440865697,4.513448153593012,12.599230995949487,1.0530139720558882,12365.474090022404,-0.021602414021343268,0.049209642385075324,72.48303393213574,1688.1085828343314,4.14750499001996,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499001996007984,0.0,0.2375249500998004,0.2375249500998004,0.2375249500998004,0.2375249500998004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0
447,Co0.238 Cr0.238 Cu0.238 Fe0.050 Ni0.238 ,8.950099800399201,0.10045665272909284,1.0293754022314079,2.9090880116015474,12.599230995949487,1.0286227544910178,12365.474090022393,-0.04089136624996067,0.08762543058633727,78.6746506986028,1748.5237524950098,4.113732534930141,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375249500998004,0.0,0.0499001996007984,0.2375249500998004,0.2375249500998004,0.2375249500998004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0
448,Co0.238 Cr0.238 Fe0.238 Ni0.238 W0.048 ,8.142000000000001,0.14908438415877096,2.0731593663437,-3.535728,12.574259931453328,1.05872,11869.719821020779,-0.02621137829759896,0.06169072934814486,90.55199999999998,1945.456,4.52318,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.0,0.238,0.238,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,244.0
449,Co0.238 Fe0.238 Mo0.048 Ni0.238 V0.238 ,7.904,0.12986426606268564,2.8851520206528964,-10.155936,12.574259931453328,1.05204,11211.471290281414,-0.036238079701539416,0.06322695283778583,67.6,1918.246,4.71132,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.238,0.238,0.238,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,267.0
450,Co0.240 Cr0.220 Ni0.240 Ta0.120 Ti0.180 ,7.2,0.16460862674841795,7.053452360528471,-21.0768,13.146987885818374,1.1216,10992.873615628218,-0.04162762415854589,0.08637904252821654,77.74,2047.38,4.8662,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.22,0.0,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1011.0
453,Co0.250 Cr0.250 Cu0.250 Fe0.250 ,8.5,0.09443913383762052,1.110589161934393,6.25,11.526291924975045,1.0,10273.37329270816,-0.041603642117536026,0.088984375,80.0,1765.9,4.065,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0
454,Co0.250 Cr0.250 Cu0.250 Ni0.250 ,9.0,0.10304731922762474,1.0211588645207526,2.75,11.526291924975045,1.0275,12617.807751281496,-0.04302609757357539,0.09253925108523672,78.5,1745.4,4.105,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0
455,Co0.250 Cr0.250 Fe0.250 Ni0.250 ,8.25,0.09669539802906857,0.3021158847667784,-3.75,11.526291924975045,1.04,12040.727336428708,-0.017244782013402182,0.03547364248910029,87.0,1858.0,4.3025,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0
458,Co0.250 Cu0.250 Fe0.250 Ni0.250 ,9.5,0.03082207001484482,1.1403787596551165,5.0,11.526291924975045,1.06,12617.807751281496,-0.016310875982311467,0.0348906422157774,70.25,1664.9,4.15,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0
459,Co0.250 Fe0.250 Ni0.250 V0.250 ,8.0,0.10917302780449026,2.4152266750561333,-10.5,11.526291924975045,1.035,11305.644830031282,-0.017543676814599327,0.03744897959183674,70.0,1869.25,4.605,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0
460,Co0.267 Cr0.267 Fe0.267 Ni0.200 ,8.132867132867132,0.09694007451270548,0.31163601677534397,-3.6260802134928,11.46759423071395,1.0319680319680318,11679.197847453808,-0.017746926318050672,0.03609289482134248,87.7362637362637,1866.8351648351645,4.2932967032967015,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667332667332667,0.0,0.2667332667332667,0.19980019980019972,0.2667332667332667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0
461,Co0.267 Fe0.267 Ni0.267 Si0.200 ,8.000999000999,0.03138504695923771,3.044189682621284,-24.94235834095973,11.46759423071395,1.6634165834165833,13450.61020372823,-0.004316879512542643,0.008921594599691574,74.43656343656343,1750.4835164835165,4.421948051948051,1,0,0,0,0,0.0,0.0,0.0,0.19980019980019972,0.0,0.0,0.0,0.0,0.0,0.2667332667332667,0.2667332667332667,0.2667332667332667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0
463,Co0.283 Cr0.283 Fe0.283 Ni0.150 ,8.017017017017016,0.09681347284443358,0.3207229384196069,-3.457247036826616,11.279606635862566,1.024024024024024,11330.570985521921,-0.018105984995180496,0.036544069627318564,88.46446446446447,1875.5735735735734,4.284194194194194,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2832832832832833,0.0,0.2832832832832833,0.15015015015015015,0.2832832832832833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0
464,Co0.286 Fe0.286 Ni0.286 Si0.143 ,8.285714285714285,0.031943828249996926,2.657710254130788,-19.428571428571427,11.239356787907877,1.497142857142857,13482.052315054754,-0.003613685172505049,0.00707800813099436,75.35714285714286,1755.2857142857142,4.407142857142857,1,0,0,0,0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0
465,Co0.294 Cr0.059 Fe0.294 Ni0.294 Si0.059 ,8.527999999999999,0.059717816436972965,1.7974518145716207,-10.225419999999998,11.754059502750776,1.24284,13156.710598389234,-0.0074542126357733,0.01678345871964025,78.9155,1783.755,4.36941,1,0,0,0,0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.059,0.0,0.294,0.294,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.1
467,Co0.300 Cr0.100 Fe0.100 Al0.180 Ni0.290 Mo0.030 ,7.719999999999999,0.13191948301899908,5.605521458519207,-12.4492,13.2578494632037,1.4259000000000002,12259.666876600151,-0.0717953165313016,0.13616500322447794,69.52,1679.425,4.2574,1,0,0,0,0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.29,0.3,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,359.0
468,Co0.300 Cr0.100 Fe0.100 Al0.180 Ni0.300 Mo0.020 ,7.76,0.1277849756426787,5.584231734969168,-12.464,13.052083165515013,1.4236,12344.160356409859,-0.06744609856185109,0.12902605763015776,70.08000000000001,1667.785,4.2336,1,0,0,0,0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,0.3,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,362.0
469,Co0.300 Cr0.100 Fe0.100 Al0.180 Ni0.310 Mo0.010 ,7.8,0.12346153247064445,5.561280021270684,-12.4732,12.80003959839075,1.4213,12429.138553205183,-0.06297672164404289,0.12196978538878962,70.64,1656.145,4.2098,1,0,0,0,0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.31,0.3,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,357.0
470,Co0.300 Cr0.100 Fe0.100 Al0.180 Ni0.320 ,7.84,0.11892854997854801,5.5366370496396256,-12.4768,12.430050562119492,1.419,12514.60368899402,-0.058383176532137836,0.114994950132559,71.2,1644.505,4.186,1,0,0,0,0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.32,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0
471,Co0.308 Fe0.308 Ni0.308 Si0.077 ,8.615384615384617,0.03249032627991205,2.0252824210316955,-11.83431952662722,10.686520136440953,1.3046153846153847,13518.535465788169,-0.002550822751290354,0.004687742596631504,76.42307692307692,1760.8461538461538,4.3900000000000015,1,0,0,0,0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0
472,Co0.333 Cr0.167 Cu0.167 Fe0.167 Ni0.167 ,8.833166833166832,0.08579952983438241,0.9457685084314577,2.3373310006676635,12.980297503474127,1.0316683316683315,12227.536188828286,-0.029552521301495407,0.06241021627318024,78.5034965034965,1759.591608391608,4.181458541458541,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16683316683316682,0.0,0.16683316683316682,0.16683316683316682,0.3326673326673327,0.16683316683316682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0
474,Co0.333 Fe0.333 Ni0.333 ,9.0,0.03299831645537215,0.3276471031010112,-1.3333333333333333,9.134370236725257,1.08,13561.203086742298,-0.0008510004914047539,0.0015841146456925027,77.66666666666666,1767.333333333333,4.369999999999999,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0
475,Co0.390 Cr0.190 Nb0.090 Ta0.010 Ti0.320 ,6.4300000000000015,0.1497726276727493,7.560884810734035,-21.0388,10.893209457703529,1.0758,9725.417510988156,-0.06412933004131273,0.14631757307657625,69.29,1992.1600000000005,4.8054,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.19,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.01,0.0,856.0
478,Cr0.167 Mo0.167 Nb0.167 Ta0.167 V0.167 W0.167 ,5.5,0.3213729228724094,4.6509207043592316,-4.888888888888889,14.89751619921278,1.255,7422.799696515456,-0.18466322594341447,0.4210370370370369,75.0,2814.166666666667,6.8,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.0,0.16666666666666669,0.16666666666666669,704.6
479,Cr0.200 Cu0.200 Fe0.200 Mn0.200 Ni0.200 ,8.4,0.14184498581197713,3.197741981597674,2.72,13.381610525236447,1.036,9229.812275335746,-0.03389096703976387,0.07138146117172631,79.8,1707.72,3.846,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0
481,Cr0.200 Cu0.200 Fe0.200 Mo0.200 Ni0.200 ,8.2,0.1611707169432463,3.5802288088523424,4.64,13.381610525236447,1.104,10506.91257044582,-0.10954598658507966,0.22242670771665188,68.2,1982.32,4.626,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,263.0
482,Cr0.200 Fe0.200 Mo0.200 Nb0.200 Ti0.200 ,5.8,0.2231053562781495,6.716017947635135,-9.280000000000003,13.381610525236447,1.164,7723.546226040597,-0.14631365996535256,0.3271104350063197,59.80000000000001,2300.4,5.524,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,792.0
483,Cr0.200 Fe0.200 Mo0.200 Nb0.200 V0.200 ,6.0,0.20790382391865725,5.361407568226866,-6.7200000000000015,13.381610525236447,1.1159999999999999,7661.218005651452,-0.14231839531383056,0.3158414104644533,60.40000000000001,2348.8,5.6160000000000005,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,826.0
484,Cr0.200 Hf0.200 Nb0.200 Ti0.200 Zr0.200 ,4.6,0.14499655168313486,8.626538582647617,-4.0,13.381610525236447,1.3259999999999998,5615.696304640228,-0.1402573462606374,0.3752958579881656,52.00000000000001,2285.8,5.8420000000000005,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,455.0
485,Cr0.200 Mo0.100 Nb0.200 Ta0.100 Ti0.200 Zr0.200 ,4.9,0.21980900800467668,8.042355713881639,-4.920000000000002,14.534239717733955,1.27,6508.8700043728,-0.14266629350998875,0.34535054628219564,54.9,2401.7000000000007,6.046,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.0,540.0
486,Cr0.200 Nb0.200 Ti0.200 V0.200 Zr0.200 ,4.8,0.11788129622633095,8.678228005492189,-4.6400000000000015,13.381610525236447,1.1540000000000001,6286.162972206018,-0.11468034689563007,0.2969672483676315,55.40000000000001,2220.8,5.6160000000000005,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,482.0
490,Cr0.250 Cu0.250 Fe0.250 Ni0.250 ,8.75,0.10012492197250393,1.15124608613178,4.75,11.526291924975045,1.0325,10779.215329000002,-0.041226424619241794,0.08807173843421551,80.25,1755.4,4.0775000000000015,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0
492,Cr0.250 Mo0.250 Ta0.250 Ti0.250 ,5.25,0.2635811070619441,5.9275333717014025,-5.5,11.526291924975045,1.255,7456.475858388542,-0.1428192350699468,0.32167013527575444,62.0,2555.5,5.967499999999999,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,539.0
493,Cr0.250 Nb0.250 Ta0.250 Ti0.250 ,5.0,0.06062177826491068,6.025579721772488,-4.5,11.526291924975045,1.2375,6728.816496722479,-0.0901131101726524,0.20786929730340886,66.5,2518.25,6.154999999999999,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,495.0
495,Cr0.250 Nb0.250 Ti0.250 W0.250 ,5.25,0.3318132004607411,5.902306111108849,-6.25,11.526291924975045,1.2025,7456.475858388542,-0.14679765756521254,0.3272369776224213,89.5,2621.0,6.355,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,630.0
496,Cr0.250 Nb0.250 Ti0.250 Zr0.250 ,4.75,0.12437342963832745,8.781340818018862,-5.0,11.526291924975045,1.2175,6277.3885225432605,-0.13443070719822833,0.33792060491493386,57.5,2232.25,5.6925,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,418.0
